	State	Action
3035	((7, 5), (('1', '2'), ('1', '1')))	0
3036	((7, 5), (('0', '0'), ('0', '0')))	0
3037	((7, 5), (('3', '0'), ('0', '1')))	3
3038	((7, 6), (('3', '1'), ('0', '0')))	3
3039	((7, 6), (('0', '0'), ('0', '1')))	3
3040	((7, 6), (('3', '1'), ('0', '1')))	3
3041	((7, 6), (('1', '1'), ('0', '0')))	3
3042	((7, 6), (('1', '1'), ('0', '1')))	3
3043	((7, 6), (('0', '2'), ('0', '0')))	3
3044	((7, 6), (('2', '1'), ('1', '0')))	3
3045	((7, 6), (('0', '1'), ('1', '0')))	3
3046	((7, 6), (('2', '1'), ('1', '1')))	3
3047	((7, 6), (('0', '1'), ('1', '1')))	3
3048	((7, 6), (('0', '2'), ('1', '0')))	3
3049	((7, 6), (('1', '0'), ('1', '0')))	3
3050	((7, 6), (('0', '0'), ('1', '0')))	3
3051	((7, 6), (('0', '2'), ('1', '1')))	3
3052	((7, 6), (('0', '2'), ('0', '1')))	3
3053	((7, 6), (('1', '0'), ('1', '1')))	3
3054	((7, 6), (('3', '0'), ('1', '0')))	aT
3055	((7, 6), (('2', '2'), ('0', '1')))	3
3056	((7, 6), (('2', '2'), ('0', '0')))	3
3057	((7, 6), (('3', '1'), ('1', '0')))	aT
3058	((7, 6), (('3', '0'), ('1', '1')))	aT
3059	((7, 6), (('2', '0'), ('0', '0')))	3
3060	((7, 6), (('3', '1'), ('1', '1')))	aT
3061	((7, 6), (('0', '0'), ('1', '1')))	3
3062	((7, 6), (('2', '0'), ('0', '1')))	3
3063	((7, 6), (('1', '1'), ('1', '0')))	3
3064	((7, 6), (('3', '2'), ('0', '0')))	3
3065	((7, 6), (('1', '1'), ('1', '1')))	3
3066	((7, 6), (('3', '2'), ('0', '1')))	3
3067	((7, 6), 'sink')	0
3068	((7, 6), (('1', '2'), ('0', '0')))	3
3069	((7, 6), (('1', '2'), ('0', '1')))	3
3070	((7, 6), (('2', '2'), ('1', '0')))	3
3071	((7, 6), (('2', '0'), ('1', '0')))	3
3072	((7, 6), (('2', '2'), ('1', '1')))	3
3073	((7, 6), (('2', '0'), ('1', '1')))	3
3074	((7, 6), (('0', '1'), ('0', '0')))	3
3075	((7, 6), (('3', '2'), ('1', '1')))	aT
3076	((7, 6), (('3', '2'), ('1', '0')))	aT
3077	((7, 6), (('0', '1'), ('0', '1')))	3
3078	((7, 6), (('2', '1'), ('0', '0')))	3
3079	((7, 6), (('1', '2'), ('1', '0')))	3
3080	((7, 6), (('2', '1'), ('0', '1')))	3
3081	((7, 6), (('1', '0'), ('0', '1')))	3
3082	((7, 6), (('3', '0'), ('0', '0')))	3
3083	((7, 6), (('1', '0'), ('0', '0')))	3
3084	((7, 6), (('1', '2'), ('1', '1')))	3
3085	((7, 6), (('0', '0'), ('0', '0')))	3
3086	((7, 6), (('3', '0'), ('0', '1')))	3
3087	((7, 7), (('3', '1'), ('0', '0')))	2
3088	((7, 7), (('0', '0'), ('0', '1')))	2
3089	((7, 7), (('3', '1'), ('0', '1')))	2
3090	((7, 7), (('1', '1'), ('0', '0')))	3
3091	((7, 7), (('1', '1'), ('0', '1')))	3
3092	((7, 7), (('0', '2'), ('0', '0')))	2
3093	((7, 7), (('2', '1'), ('1', '0')))	2
3094	((7, 7), (('0', '1'), ('1', '0')))	3
3095	((7, 7), (('2', '1'), ('1', '1')))	2
3096	((7, 7), (('0', '1'), ('1', '1')))	3
3097	((7, 7), (('0', '2'), ('1', '0')))	2
3098	((7, 7), (('1', '0'), ('1', '0')))	2
3099	((7, 7), (('0', '0'), ('1', '0')))	2
3100	((7, 7), (('0', '2'), ('1', '1')))	2
3101	((7, 7), (('0', '2'), ('0', '1')))	2
3102	((7, 7), (('1', '0'), ('1', '1')))	2
3103	((7, 7), (('3', '0'), ('1', '0')))	aT
3104	((7, 7), (('2', '2'), ('0', '1')))	2
3105	((7, 7), (('2', '2'), ('0', '0')))	3
3106	((7, 7), (('3', '1'), ('1', '0')))	aT
3107	((7, 7), (('3', '0'), ('1', '1')))	aT
3108	((7, 7), (('2', '0'), ('0', '0')))	3
3109	((7, 7), (('3', '1'), ('1', '1')))	aT
3110	((7, 7), (('0', '0'), ('1', '1')))	2
3111	((7, 7), (('2', '0'), ('0', '1')))	3
3112	((7, 7), (('1', '1'), ('1', '0')))	2
3113	((7, 7), (('3', '2'), ('0', '0')))	2
3114	((7, 7), (('1', '1'), ('1', '1')))	2
3115	((7, 7), (('3', '2'), ('0', '1')))	2
3116	((7, 7), 'sink')	0
3117	((7, 7), (('1', '2'), ('0', '0')))	3
3118	((7, 7), (('1', '2'), ('0', '1')))	2
3119	((7, 7), (('2', '2'), ('1', '0')))	3
3120	((7, 7), (('2', '0'), ('1', '0')))	3
3121	((7, 7), (('2', '2'), ('1', '1')))	3
3122	((7, 7), (('2', '0'), ('1', '1')))	3
3123	((7, 7), (('0', '1'), ('0', '0')))	2
3124	((7, 7), (('3', '2'), ('1', '1')))	aT
3125	((7, 7), (('3', '2'), ('1', '0')))	aT
3126	((7, 7), (('0', '1'), ('0', '1')))	3
3127	((7, 7), (('2', '1'), ('0', '0')))	2
3128	((7, 7), (('1', '2'), ('1', '0')))	3
3129	((7, 7), (('2', '1'), ('0', '1')))	2
3130	((7, 7), (('1', '0'), ('0', '1')))	3
3131	((7, 7), (('3', '0'), ('0', '0')))	2
3132	((7, 7), (('1', '0'), ('0', '0')))	3
3133	((7, 7), (('1', '2'), ('1', '1')))	3
3134	((7, 7), (('0', '0'), ('0', '0')))	2
3135	((7, 7), (('3', '0'), ('0', '1')))	2
3136	('sT', (('3', '1'), ('0', '0')))	0
3137	('sT', (('0', '0'), ('0', '1')))	0
3138	('sT', (('3', '1'), ('0', '1')))	aT
3139	('sT', (('1', '1'), ('0', '0')))	0
3140	('sT', (('1', '1'), ('0', '1')))	0
3141	('sT', (('0', '2'), ('0', '0')))	0
3142	('sT', (('2', '1'), ('1', '0')))	0
3143	('sT', (('0', '1'), ('1', '0')))	0
3144	('sT', (('2', '1'), ('1', '1')))	0
3145	('sT', (('0', '1'), ('1', '1')))	0
3146	('sT', (('0', '2'), ('1', '0')))	aT
3147	('sT', (('1', '0'), ('1', '0')))	0
3148	('sT', (('0', '0'), ('1', '0')))	0
3149	('sT', (('0', '2'), ('1', '1')))	aT
3150	('sT', (('0', '2'), ('0', '1')))	aT
3151	('sT', (('1', '0'), ('1', '1')))	0
3152	('sT', (('3', '0'), ('1', '0')))	aT
3153	('sT', (('2', '2'), ('0', '1')))	aT
3154	('sT', (('2', '2'), ('0', '0')))	0
3155	('sT', (('3', '1'), ('1', '0')))	aT
3156	('sT', (('3', '0'), ('1', '1')))	aT
3157	('sT', (('2', '0'), ('0', '0')))	0
3158	('sT', (('3', '1'), ('1', '1')))	aT
3159	('sT', (('0', '0'), ('1', '1')))	0
3160	('sT', (('2', '0'), ('0', '1')))	0
3161	('sT', (('1', '1'), ('1', '0')))	0
3162	('sT', (('3', '2'), ('0', '0')))	0
3163	('sT', (('1', '1'), ('1', '1')))	0
3164	('sT', (('3', '2'), ('0', '1')))	aT
3165	('sT', 'sink')	0
3166	('sT', (('1', '2'), ('0', '0')))	0
3167	('sT', (('1', '2'), ('0', '1')))	aT
3168	('sT', (('2', '2'), ('1', '0')))	aT
3169	('sT', (('2', '0'), ('1', '0')))	0
3170	('sT', (('2', '2'), ('1', '1')))	aT
3171	('sT', (('2', '0'), ('1', '1')))	0
3172	('sT', (('0', '1'), ('0', '0')))	0
3173	('sT', (('3', '2'), ('1', '1')))	aT
3174	('sT', (('3', '2'), ('1', '0')))	aT
3175	('sT', (('0', '1'), ('0', '1')))	0
3176	('sT', (('2', '1'), ('0', '0')))	0
3177	('sT', (('1', '2'), ('1', '0')))	aT
3178	('sT', (('2', '1'), ('0', '1')))	0
3179	('sT', (('1', '0'), ('0', '1')))	0
3180	('sT', (('3', '0'), ('0', '0')))	0
3181	('sT', (('1', '0'), ('0', '0')))	0
3182	('sT', (('1', '2'), ('1', '1')))	aT
3183	('sT', (('0', '0'), ('0', '0')))	0
3184	('sT', (('3', '0'), ('0', '1')))	aT
